"012656","C","20331429601","2007/01/16 00:00:00","ROFICITALA","LS  ","GVB ","N","Autorizado Ger. Adm","    1343.7000","     255.30","       0.00","    1599.00","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012657","C","20510314078","2007/01/16 00:00:00","IL1ABINSPE","AS  ","GVB ","E","Autorizado Ger. Adm","     272.1600","      51.71","       0.00","     323.87","   37.000","   37.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012658","C","20307214386","2007/01/16 00:00:00","IL1ABINSPE","AS  ","GVB ","E","Autorizado Ger. Adm","     126.0000","      23.94","       0.00","     149.94","   36.000","   54.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012659","C","20459481967","2007/01/16 00:00:00","IPTORNOVDF","AS  ","GVB ","E","Autorizado Ger. Adm","     401.2200","      76.23","       0.00","     477.45","   12.000","   59.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012660","C","20103754446","2007/01/16 00:00:00","CSAF839FRA","FS  ","GVB ","N","Autorizado Ger. Adm","     403.2000","       0.00","       0.00","     403.20","    4.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012661","C","20505565739","2007/01/16 00:00:00","IOFADMLIMA","AS  ","GVB ","N","Autorizado Ger. Adm","     474.7900","      90.21","       0.00","     565.00","    1.000","    0.000","N","CHEQUE VOUCHER                          ","  7","                                   ","                    "," ",
"012662","S","20505565739","2007/01/16 00:00:00","COFADMLIMA","FS  ","GVB ","N","Autorizado Ger. Adm","     474.7900","      90.21","       0.00","     565.00","    1.000","    0.000","N","CHEQUE VOUCHER                          ","  7","                                   ","                    "," ",
"012663","C","20112273922","2007/01/16 00:00:00","IALMACLIMA","GV  ","GVB ","N","Autorizado Ger. Adm","      30.9200","       5.88","       0.00","      36.80","    3.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012664","C","20100704065","2007/01/16 00:00:00","IPTORNOVDF","GV  ","GVB ","N","Autorizado Ger. Adm","      11.0100","       2.09","       0.00","      13.10","    1.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012665","S","10094473000","2007/01/16 00:00:00","CALMACLIMA","FS  ","GVB ","N","Autorizado Ger. Adm","      80.5000","      15.30","       0.00","      95.80","    1.000","    1.000","N","CHEQUE GERENCIA                         ","  1","                                   ","                    "," ",
"012666","C","20268378988","2007/01/16 00:00:00","CL1AB1501X","GV  ","GVB ","N","Autorizado Ger. Adm","      16.8100","       3.19","       0.00","      20.00","    4.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012667","C","10084565259","2007/01/16 00:00:00","IL008SANDB","AS  ","GVB ","N","Autorizado Ger. Adm","     106.0000","      20.14","       0.00","     126.14","    6.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012668","C","20512089861","2007/01/16 00:00:00","IL008INSPE","GV  ","GVB ","N","Autorizado Ger. Adm","      10.0800","       1.92","       0.00","      12.00","    2.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012669","S","20227729709","2007/01/16 00:00:00","CL1AB1501X","FS  ","GVB ","N","Autorizado Ger. Adm","      67.0000","       0.00","       0.00","      67.00","    2.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012670","S","20227729709","2007/01/16 00:00:00","CL1AB1501X","FS  ","GVB ","N","Autorizado Ger. Adm","     285.0000","       0.00","       0.00","     285.00","    7.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012671","C","20514084891","2007/01/16 00:00:00","IL1ABHARDB","GV  ","GVB ","N","Autorizado Ger. Adm","      30.2500","       5.75","       0.00","      36.00","    2.000","    2.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012672","S","20227729709","2007/01/16 00:00:00","CL008C1020","FS  ","GVB ","N","Autorizado Ger. Adm","      55.0000","       0.00","       0.00","      55.00","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012673","S","20103818436","2007/01/16 00:00:00","CALMACLIMA","FS  ","GVB ","E","Autorizado Ger. Adm","     100.0000","      19.00","       0.00","     119.00","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012674","S","20103818436","2007/01/16 00:00:00","CALMACLIMA","FS  ","GVB ","E","Autorizado Ger. Adm","     100.0000","      19.00","       0.00","     119.00","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012675","C","20503141389","2007/01/16 00:00:00","IPTORNOVDF","AS  ","GVB ","E","Autorizado Ger. Adm","     224.2700","      42.61","       0.00","     266.88","    9.000","    8.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012676","C","10106726634","2007/01/16 00:00:00","IALMACLIMA","GV  ","GVB ","N","Autorizado Ger. Adm","      30.1200","       5.72","       0.00","      35.84","    7.000","    7.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012677","S","20502749855","2007/01/16 00:00:00","IL008INSPE","AS  ","GVB ","N","Autorizado Ger. Adm","      55.9700","      10.63","       0.00","      66.60","   18.500","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012678","C","20467282388","2007/01/16 00:00:00","IALMACLIMA","GV  ","GVB ","N","Autorizado Ger. Adm","      23.1400","       4.40","       0.00","      27.54","    1.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012679","C","10255609985","2007/01/16 00:00:00","IALMACLIMA","GV  ","GVB ","N","Autorizado Ger. Adm","       5.5500","       1.05","       0.00","       6.60","    3.000","    3.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012680","S","20101158927","2007/01/16 00:00:00","CSAF839FRA","FS  ","GVB ","E","Autorizado Ger. Adm","      88.0600","      16.73","       0.00","     104.79","  130.500","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  1","                                   ","                    "," ",
"012681","C","20100036101","2007/01/16 00:00:00","IPTORNOVDF","AS  ","GVB ","E","Autorizado Ger. Adm","     130.0000","      24.70","       0.00","     154.70","    4.000","    4.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012682","C","20507325841","2007/01/16 00:00:00","IPTORNOVDF","AS  ","GVB ","N","Autorizado Ger. Adm","     549.1600","     104.34","       0.00","     653.50","   74.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012683","S","20227729709","2007/01/17 00:00:00","CL008C1020","FS  ","GVB ","N","Autorizado Ger. Adm","      89.7000","       0.00","       0.00","      89.70","    2.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012684","S","20227729709","2007/01/17 00:00:00","CL008C1020","FS  ","GVB ","N","Autorizado Ger. Adm","      89.7000","       0.00","       0.00","      89.70","    2.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012685","C","20332098358","2007/01/17 00:00:00","IPTALMAEST","AS  ","GVB ","E","Autorizado Ger. Adm","     456.0000","      86.64","       0.00","     542.64","    1.000","    1.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012686","S","20100339936","2007/01/17 00:00:00","CL1AB1501X","FS  ","GVB ","N","Autorizado Ger. Adm","     177.4500","      33.71","       0.00","     211.16","    7.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012687","C","20131044179","2007/01/17 00:00:00","IL056INSPE","AS  ","GVB ","E","Autorizado Ger. Adm","     685.0000","     130.15","       0.00","     815.15","   46.000","  141.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012688","S","20134359103","2007/01/17 00:00:00","IL1ABHARDB","AS  ","GVB ","E","Autorizado Ger. Adm","     550.0000","     104.50","       0.00","     654.50","   10.000","   10.000","N","CHEQUE VOUCHER                          ","  1","                                   ","                    "," ",
"012689","C","20508744944","2007/01/17 00:00:00","IL056INSPE","AS  ","GVB ","E","Autorizado Ger. Adm","      42.9000","       8.15","       0.00","      51.05","   50.000","   50.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012690","C","20510314078","2007/01/17 00:00:00","IL056INSPE","AS  ","GVB ","E","Autorizado Ger. Adm","      70.0000","      13.30","       0.00","      83.30","   10.000","   10.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012691","C","20307214386","2007/01/17 00:00:00","IL056INSPE","AS  ","GVB ","E","Autorizado Ger. Adm","      84.0000","      15.96","       0.00","      99.96","   24.000","   42.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012692","C","20269863626","2007/01/17 00:00:00","COFADMLIMA","FS  ","GVB ","E","Autorizado Ger. Adm","    2516.3800","     478.11","       0.00","    2994.49","    6.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  1","                                   ","                    "," ",
"012693","C","20513514957","2007/01/17 00:00:00","IL056INSPE","AS  ","GVB ","E","Anulado            ","       0.0000","       0.00","       0.00","       0.00","    1.000","    2.000","N","CHEQUE GERENCIA                         "," 15","                                   ","                    ","S",
"012694","C","20510314078","2007/01/17 00:00:00","CL008C1020","FS  ","GVB ","E","Autorizado Ger. Adm","     445.7000","      84.68","       0.00","     530.38","   40.000","   10.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012695","C","20507325841","2007/01/17 00:00:00","IPTORNOVDF","AS  ","GVB ","N","Autorizado Ger. Adm","     121.0100","      22.99","       0.00","     144.00","    6.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012696","C","10103559583","2007/01/17 00:00:00","IALMACLIMA","GV  ","GVB ","N","Autorizado Ger. Adm","       5.0400","       0.96","       0.00","       6.00","    1.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012697","C","15124170122","2007/01/17 00:00:00","IPTORNOVDF","AS  ","GVB ","E","Autorizado Ger. Adm","      13.2400","       2.52","       0.00","      15.76","    1.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012698","C","20331429601","2007/01/17 00:00:00","IL1ABINSPE","AS  ","GVB ","N","Anulado            ","       0.0000","       0.00","       0.00","       0.00","    2.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    ","S",
"012699","C","20101425984","2007/01/17 00:00:00","IL056MAEST","AS  ","GVB ","E","Autorizado Ger. Adm","      15.5000","       2.95","       0.00","      18.45","  200.000","  200.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012700","S","20502749855","2007/01/17 00:00:00","IPTORNOVDF","AS  ","GVB ","N","Autorizado Ger. Adm","     102.8600","      19.54","       0.00","     122.40","   34.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012701","S","20502749855","2007/01/17 00:00:00","CL008C1020","FS  ","GVB ","N","Autorizado Ger. Adm","     151.2600","      28.74","       0.00","     180.00","   50.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012702","C","20513514957","2007/01/17 00:00:00","IL056INSPE","AS  ","GVB ","E","Autorizado Ger. Adm","      85.1400","      16.18","       0.00","     101.32","  104.000","  104.000","N","CHEQUE GERENCIA                         "," 15","                                   ","                    "," ",
"012703","C","20100036101","2007/01/18 00:00:00","IPTALINSPE","AS  ","GVB ","E","Autorizado Ger. Adm","     493.9600","      93.85","       0.00","     587.81","  170.330","  170.330","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012704","C","20419461483","2007/01/18 00:00:00","IPTALMAEST","AS  ","GVB ","E","Autorizado Ger. Adm","     445.8000","      84.70","       0.00","     530.50","    4.000","    4.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012705","C","20510024665","2007/01/18 00:00:00","CALMACLIMA","GV  ","GVB ","N","Autorizado Ger. Adm","      23.5300","       4.47","       0.00","      28.00","    1.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012706","C","20261239923","2007/01/18 00:00:00","IPTALMAEST","CS  ","GVB ","E","Autorizado Ger. Adm","     106.6000","      20.25","       0.00","     126.85","   40.000","  180.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012707","S","20100339936","2007/01/18 00:00:00","IL1ABINSPE","AS  ","GVB ","N","Autorizado Ger. Adm","     177.4500","      33.71","       0.00","     211.16","    7.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012708","S","20147720492","2007/01/18 00:00:00","IL1ABINSPE","AS  ","GVB ","N","Autorizado Ger. Adm","      46.2200","       8.78","       0.00","      55.00","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012709","C","20493176464","2007/01/18 00:00:00","CALMACIQUI","FS  ","GVB ","N","Autorizado Ger. Adm","     174.0000","       0.00","       0.00","     174.00","    3.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012710","C","20508036354","2007/01/18 00:00:00","IPTALINSPE","AS  ","GVB ","E","Autorizado Ger. Adm","     469.1800","      89.14","       0.00","     558.32","    3.000","    3.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012711","S","20147720492","2007/01/18 00:00:00","CL1AB1501X","FS  ","GVB ","N","Autorizado Ger. Adm","      84.0300","      15.97","       0.00","     100.00","    2.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012712","C","20510592558","2007/01/18 00:00:00","COFADMLIMA","FS  ","GVB ","E","Autorizado Ger. Adm","      47.5000","       9.03","       0.00","      56.53","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012713","C","10092032740","2007/01/18 00:00:00","IALMACLIMA","AS  ","GVB ","N","Autorizado Ger. Adm","     207.0000","      39.33","       0.00","     246.33","    2.000","    2.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012714","C","10062688586","2007/01/18 00:00:00","IALMACLIMA","GV  ","GVB ","N","Autorizado Ger. Adm","      70.0000","      13.30","       0.00","      83.30","   14.000","   14.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012715","C","10073878751","2007/01/18 00:00:00","ILAGUENMAE","GV  ","GVB ","N","Autorizado Ger. Adm","      32.3500","       6.15","       0.00","      38.50","    1.000","    1.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012716","S","20509952672","2007/01/18 00:00:00","IALMACLIMA","AS  ","GVB ","N","Autorizado Ger. Adm","     150.0000","      28.50","       0.00","     178.50","    1.000","    1.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012717","C","20502287975","2007/01/18 00:00:00","COFADMLIMA","CS  ","GVB ","E","Autorizado Ger. Adm","     287.3000","      54.59","       0.00","     341.89","   17.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012718","C","20103802947","2007/01/18 00:00:00","IL1ABINSPE","AS  ","GVB ","N","Autorizado Ger. Adm","     130.0000","       0.00","       0.00","     130.00","    2.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012719","S","20502324927","2007/01/18 00:00:00","ALMACTALAR","AS  ","GVB ","N","Autorizado Ger. Adm","     190.3800","      36.17","       0.00","     226.55","  218.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012720","C","10015392784","2007/01/18 00:00:00","IL056INSPE","GV  ","GVB ","N","Autorizado Ger. Adm","      38.6600","       7.34","       0.00","      46.00","    2.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012721","C","20101420591","2007/01/18 00:00:00","IL056INSPE","AS  ","GVB ","E","Autorizado Ger. Adm","      45.0000","       8.55","       0.00","      53.55","   60.000","   30.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012722","C","20100023891","2007/01/18 00:00:00","IL1ABINSPE","GV  ","GVB ","E","Autorizado Ger. Adm","       6.0200","       1.14","       0.00","       7.16","    2.000","    2.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012723","C","15124170122","2007/01/19 00:00:00","IPAF905FOS","AS  ","GVB ","N","Autorizado Ger. Adm","      82.3500","      15.65","       0.00","      98.00","    1.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012724","S","20227729709","2007/01/19 00:00:00","IALMAIQUIT","AS  ","GVB ","N","Autorizado Ger. Adm","     120.0000","       0.00","       0.00","     120.00","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012725","C","20484016781","2007/01/19 00:00:00","ALMACTALAR","AS  ","GVB ","N","Autorizado Ger. Adm","    3201.6800","     608.32","       0.00","    3810.00","  442.000","    0.000","N","CHEQUE GERENCIA                         ","  1","                                   ","                    "," ",
"012726","C","20131044179","2007/01/19 00:00:00","IL1ABINSPE","AS  ","GVB ","E","Autorizado Ger. Adm","      85.0000","      16.15","       0.00","     101.15","    6.000","  147.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012727","C","20493378849","2007/01/19 00:00:00","IL1ABSANDB","AS  ","GVB ","N","Autorizado Ger. Adm","      95.0000","       0.00","       0.00","      95.00","    5.000","    0.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012728","S","20502749855","2007/01/19 00:00:00","CL008C1020","FS  ","GVB ","N","Autorizado Ger. Adm","      21.0100","       3.99","       0.00","      25.00","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012729","C","20100036101","2007/01/19 00:00:00","IALMACLIMA","AS  ","GVB ","E","Autorizado Ger. Adm","    2628.7200","     499.46","       0.00","    3128.18","  611.330","  611.330","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012730","C","20100247144","2007/01/19 00:00:00","CL008C1020","CS  ","GVB ","E","Autorizado Ger. Adm","      29.4000","       5.59","       0.00","      34.99","    3.000","  120.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012731","C","20100247144","2007/01/19 00:00:00","CSAF839FRA","CS  ","GVB ","E","Autorizado Ger. Adm","      26.3700","       5.01","       0.00","      31.38","    3.000","  120.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012732","C","20100247144","2007/01/19 00:00:00","CALMACIQUI","JB  ","GVB ","E","Autorizado Ger. Adm","       1.6800","       0.32","       0.00","       2.00","    8.000","  125.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012733","C","20507325841","2007/01/19 00:00:00","ALMACTALAR","AS  ","GVB ","N","Autorizado Ger. Adm","    2206.7200","     419.28","       0.00","    2626.00","  143.000","  143.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012734","S","20502749855","2007/01/19 00:00:00","CALMACIQUI","CS  ","GVB ","N","Autorizado Ger. Adm","      34.7900","       6.61","       0.00","      41.40","   11.500","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012735","C","20103756651","2007/01/19 00:00:00","CALMACIQUI","CS  ","GVB ","N","Autorizado Ger. Adm","     291.0000","       0.00","       0.00","     291.00","   33.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012736","C","20459481967","2007/01/19 00:00:00","IL1ABMAEST","AS  ","GVB ","E","Autorizado Ger. Adm","     125.6000","      23.86","       0.00","     149.46","   22.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012737","C","20101130160","2007/01/20 00:00:00","CSCAPYG197","CS  ","GVB ","N","Autorizado Ger. Adm","    1249.5800","     237.42","       0.00","    1487.00","   12.000","   12.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012738","C","20103754446","2007/01/22 00:00:00","CL008C1020","CS  ","GVB ","N","Autorizado Ger. Adm","    2946.5000","       0.00","       0.00","    2946.50","   33.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012739","C","20103756651","2007/01/22 00:00:00","CL008C1020","CS  ","GVB ","N","Autorizado Ger. Adm","     173.0000","       0.00","       0.00","     173.00","   32.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012740","S","20227729709","2007/01/22 00:00:00","CL1AB1501X","CS  ","GVB ","N","Autorizado Ger. Adm","     199.5900","       0.00","       0.00","     199.59","    4.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012741","S","20316068708","2007/01/22 00:00:00","ALMACTALAR","AS  ","GVB ","N","Autorizado Ger. Adm","     242.0000","      45.98","       0.00","     287.98","    8.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012742","C","20112273922","2007/01/22 00:00:00","CL1AB1501X","CS  ","GVB ","N","Autorizado Ger. Adm","     385.2900","      73.21","       0.00","     458.50","   53.000","   53.000","N","CHEQUE GERENCIA                         "," 30","                                   ","                    "," ",
"012743","C","20419461483","2007/01/22 00:00:00","CL008C1020","CS  ","GVB ","E","Autorizado Ger. Adm","    1427.4000","     271.21","       0.00","    1698.61","   10.000","   10.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012744","C","20100106915","2007/01/22 00:00:00","CL1AB1501X","CS  ","GVB ","N","Autorizado Ger. Adm","     133.8700","      25.43","       0.00","     159.30","   10.000","   10.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012745","C","20510314078","2007/01/22 00:00:00","CL008C1020","CS  ","GVB ","E","Autorizado Ger. Adm","     264.4200","      50.24","       0.00","     314.66","   34.000","   34.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012746","S","20136663268","2007/01/22 00:00:00","RHIQSERBFC","LS  ","GVB ","E","Autorizado Ger. Adm","       0.0000","       0.00","       0.00","       0.00","    0.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012747","S","20136663268","2007/01/22 00:00:00","RHTASERBRC","LS  ","GVB ","E","Autorizado Ger. Adm","       0.0000","       0.00","       0.00","       0.00","    0.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012748","S","20103818436","2007/01/22 00:00:00","IALMACLIMA","AS  ","GVB ","E","Autorizado Ger. Adm","       0.0000","       0.00","       0.00","       0.00","    0.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012749","C","20100066867","2007/01/22 00:00:00","CL008C1020","CS  ","GVB ","E","Autorizado Ger. Adm","     480.0000","      91.20","       0.00","     571.20","    1.000","    1.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012750","C","20510314078","2007/01/22 00:00:00","CL1AB1501X","CS  ","GVB ","E","Autorizado Ger. Adm","      67.2000","      12.77","       0.00","      79.97","    3.000","   81.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012751","C","20510592558","2007/01/22 00:00:00","CL1AB1501X","CS  ","GVB ","E","Autorizado Ger. Adm","      71.5000","      13.59","       0.00","      85.09","    2.000","    2.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012752","S","10097727738","2007/01/22 00:00:00","IPAF905FOS","AS  ","GVB ","N","Autorizado Ger. Adm","      70.0000","      13.30","       0.00","      83.30","    3.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012753","S","10097727738","2007/01/22 00:00:00","IALMACLIMA","AS  ","GVB ","N","Autorizado Ger. Adm","     180.0000","      34.20","       0.00","     214.20","    4.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012754","S","10097727738","2007/01/22 00:00:00","IPTORNOVDF","AS  ","GVB ","N","Autorizado Ger. Adm","     150.0000","      28.50","       0.00","     178.50","    1.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012755","S","20136663268","2007/01/22 00:00:00","RHTASERBFC","LS  ","GVB ","E","Autorizado Ger. Adm","       0.0000","       0.00","       0.00","       0.00","    0.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012756","S","20510314078","2007/01/22 00:00:00","ALMACTALAR","AS  ","GVB ","E","Autorizado Ger. Adm","       4.5000","       0.86","       0.00","       5.36","    3.000","    3.000","N","EFECTIVO                                ","  1","                                   ","                    "," ",
"012757","C","20493283031","2007/01/22 00:00:00","CALMACIQUI","CS  ","GVB ","N","Autorizado Ger. Adm","     224.0000","       0.00","       0.00","     224.00","    8.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012758","S","20100090067","2007/01/22 00:00:00","COFADMLIMA","CS  ","GVB ","E","Autorizado Ger. Adm","    3634.9200","     690.64","       0.00","    4325.56","   17.000","    0.000","N","ABONO EN CUENTA DE OTRO BANCO           ","  2","                                   ","                    "," ",
"012759","C","10015392784","2007/01/23 00:00:00","IALMACLIMA","AS  ","GVB ","N","Autorizado Ger. Adm","     134.0300","      25.47","       0.00","     159.50","   19.000","   19.000","N","CHEQUE VOUCHER                          ","  7","                                   ","                    "," ",
"012760","C","20101420591","2007/01/23 00:00:00","IL1ABINSPE","AS  ","GVB ","E","Autorizado Ger. Adm","     146.4400","      27.82","       0.00","     174.26","  198.000","  210.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012761","C","20408674736","2007/01/23 00:00:00","CALMACIQUI","CS  ","GVB ","N","Autorizado Ger. Adm","     560.0000","       0.00","       0.00","     560.00","    8.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 ","  1","                                   ","                    "," ",
"012762","S","20227729709","2007/01/23 00:00:00","CL008C1020","CS  ","GVB ","N","Autorizado Ger. Adm","     460.0000","       0.00","       0.00","     460.00","   12.000","    0.000","N","TRANSF. CTA. SCOTIABANK                 "," 30","                                   ","                    "," ",
"012763","S","20493186770","2007/01/23 00:00:00","IALMAIQUIT","AS  ","GVB ","N","Autorizado Ger. Adm","     506.6000","       0.00","       0.00","     506.60","    1.000","    0.000","N","CHEQUE GERENCIA                         ","  1","                                   ","                    "," ",
"012764","C","20125412875","2007/01/23 00:00:00","IALMAIQUIT","AS  ","GVB ","N","Autorizado Ger. Adm","     213.1100","      40.49","       0.00","     253.60","   65.000","   65.000","N","TRANSF. CTA. SCOTIABANK                 "," 15","                                   ","                    "," ",
"012765","C","20100488427","2007/01/23 00:00:00","CL008C1020","CS  ","GVB ","E","Autorizado Ger. Adm","      37.0000","       7.03","       0.00","      44.03","    2.000","    7.000","N","TRANSF. CTA. SCOTIABANK                 ","  7","                                   ","                    "," ",
"012766","S","20508649445","2007/01/23 00:00:00","CSAF923HON","CS  ","GVB ","E","Autorizado Ger. Adm","      78.0000","      14.82","       0.00","      92.82","    4.000","    0.000","N","ABONO EN CUENTA DE OTRO BANCO           ","  7","                                   ","                    "," ",
